Conference,Year,Title,DOI,Link,FirstPage,LastPage,PaperType,Abstract,AuthorNames-Deduped,AuthorNames,AuthorAffiliation,InternalReferences,AuthorKeywords,AminerCitationCount_02-2020,AminerCitationCount_06-2020,XploreCitationCount - 2020-01,PubsCited,Award,CitationCount,Countries,All_China,All_Japan,All_Korea,Has_China,Has_Japan,Has_Korea
PacificVis,2020,"LBVis: Interactive Dynamic Load Balancing Visualization for Parallel
Particle Tracing",10.1109/PacificVis48177.2020.1029,,###,###,###,"We propose an interactive visual analytical approach to exploring and diagnosing the dynamic load balance (data and task partition) process of parallel particle tracing in flow visualization. To understand the complex nature of the parallel processes, it is necessary to integrate the information of the behaviors and patterns of the computing processes, data changes and movements, task status and exchanges, and gain the insight of the relationships among them. In our proposed approach, the data and task behaviors are visualized through a graph with a fine-designed layout, in which node glyphs are dedicated to showing the status of processes and the links represent the data or task transfer between different computation rounds and processes. User interactions are supported to facilitate the exploration of performance analysis. We provide a case study to demonstrate that the proposed approach enables users to identify the bottlenecks during this process, and thus help optimize the related algorithms.",,"Zhang, Jiang;Yang, Changhe;Li, Yanda;Chen, Li;Yuan, Xiaoru","Yuan, XR (Corresponding Author), Peking Univ, Minist Educ, Key Lab Machine Percept, Beijing, Peoples R China. Yuan, XR (Corresponding Author), Peking Univ, Sch EECS, Beijing, Peoples R China. Yuan, XR (Corresponding Author), Peking Univ, Beijing Engn Technol Res Ctr Virtual Simulat \& Vi, Beijing, Peoples R China. Zhang, Jiang; Yang, Changhe; Li, Yanda; Yuan, Xiaoru, Peking Univ, Minist Educ, Key Lab Machine Percept, Beijing, Peoples R China. Zhang, Jiang; Yang, Changhe; Li, Yanda; Yuan, Xiaoru, Peking Univ, Sch EECS, Beijing, Peoples R China. Yuan, Xiaoru, Peking Univ, Beijing Engn Technol Res Ctr Virtual Simulat \& Vi, Beijing, Peoples R China. Chen, Li, Tsinghua Univ, Sch Software, Inst CG\&CAD, Beijing, Peoples R China.",,"Parallel particle tracing, load balancing, performance analysis, visual analytics",###,###,###,###,###,0,['Peoples R China'],True,False,False,True,False,False
PacificVis,2020,Visualization of Unsteady Flow Using Heat Kernel Signatures,10.1109/PacificVis48177.2020.1718,,###,###,###,"We introduce a new technique to visualize complex flowing phenomena by using concepts from shape analysis. Our approach uses techniques that examine the intrinsic geometry of manifolds through their heat kernel, to obtain representations of such manifolds that are isometry-invariant and multi-scale. These representations permit us to compute heat kernel signatures of each point on that manifold, and we can use these signatures as features for classification and segmentation that identify points that have similar structural properties. Our approach adapts heat kernel signatures to unsteady flows by formulating a notion of shape where pathlines are observations of a manifold living in a high-dimensional space. We use this space to compute and visualize heat kernel signatures associated with each pathline. Besides being able to capture the structural features of a pathline, heat kernel signatures allow the comparison of pathlines from different flow datasets through a shape matching pipeline. We demonstrate the analytic power of heat kernel signatures by comparing both (1) different timesteps from the same unsteady flow as well as (2) flow datasets taken from ensemble simulations with varying simulation parameters. Our analysis only requires the pathlines themselves, and thus it does not utilize the underlying vector field directly. We make minimal assumptions on the pathlines: while we assume they are sampled from a continuous, unsteady flow, our computations can tolerate pathlines that have varying density and potential unknown boundaries. We evaluate our approach through visualizations of a variety of two-dimensional unsteady flows.",,"Jiang, Kairong;Berger, Matthew;Levine, Joshua A.","Jiang, KR (Corresponding Author), Univ Arizona, Tucson, AZ 85721 USA. Jiang, Kairong; Levine, Joshua A., Univ Arizona, Tucson, AZ 85721 USA. Berger, Matthew, Vanderbilt Univ, 221 Kirkland Hall, Nashville, TN 37235 USA.",,"Flow Visualization, Pathlines, Shape Analysis, Heat Kernel Signatures",###,###,###,###,###,0,"['AZ 85721 USA', 'TN 37235 USA']",False,False,False,False,False,False
PacificVis,2020,"Tensor Spines - A Hyperstreamlines Variant Suitable for Indefinite
Symmetric Second-Order Tensors",10.1109/PacificVis48177.2020.1008,,###,###,###,"Modern engineering uses optimization to design long-living and robust components. One part of this process is to find the optimal stress-aware design under given geometric constraints and loading conditions. Tensor visualization provides techniques to show and evaluate the stress distribution based on finite element method simulations. One such technique are hyperstreamlines. They allow us to explore the stress along a line following one principal stress direction while showing the other principal stress directions and their values. In this paper, we show shortcomings of this approach from an engineer's point of view and propose a variant called tensor spines. It provides an improved perception of the relation between the principal stresses helping engineers to optimize their designs further.",,"Kretzschmar, Vanessa;Guenther, Fabian;Stommel, Markus;Scheuermann, Gerik","Kretzschmar, V (Corresponding Author), TU Dortmund Univ, Dortmund, Germany. Kretzschmar, V (Corresponding Author), Univ Leipzig, Leipzig, Germany. Kretzschmar, Vanessa; Guenther, Fabian; Stommel, Markus, TU Dortmund Univ, Dortmund, Germany. Kretzschmar, Vanessa; Scheuermann, Gerik, Univ Leipzig, Leipzig, Germany.",,"Human-centered computing, Visualization, Visualization techniques",###,###,###,###,###,0,['Germany'],False,False,False,False,False,False
PacificVis,2020,Uncertainty Treemaps,10.1109/PacificVis48177.2020.7614,,###,###,###,"Rectangular treemaps visualize hierarchical numerical data by recursively partitioning an input rectangle into smaller rectangles whose areas match the data. Numerical data often has uncertainty associated with it. To visualize uncertainty in a rectangular treemap, we identify two conflicting key requirements: (i) to assess the data value of a node in the hierarchy, the area of its rectangle should directly match its data value, and (ii) to facilitate comparison between data and uncertainty, uncertainty should be encoded using the same visual variable as the data, that is, area. We present Uncertainty Treemaps, which meet both requirements simultaneously by introducing the concept of hierarchical uncertainty masks. First, we define a new cost function that measures the quality of Uncertainty Treemaps. Then, we show how to adapt existing treemapping algorithms to support uncertainty masks. Finally, we demonstrate the usefulness and quality of our technique through an expert review and a computational experiment on real-world datasets.",,"Sondag, Max;Meulemans, Wouter;Schulz, Christoph;Verbeek, Kevin;Weiskopf, Daniel;Speckmann, Bettina","Sondag, M (Corresponding Author), TU Eindhoven, Eindhoven, Netherlands. Sondag, Max; Meulemans, Wouter; Verbeek, Kevin; Speckmann, Bettina, TU Eindhoven, Eindhoven, Netherlands. Schulz, Christoph; Weiskopf, Daniel, Univ Stuttgart, Stuttgart, Germany.",,"Human-centered computing, Visualization, Visualization techniques, Treemaps",###,###,###,###,###,0,"['Netherlands', 'Germany']",False,False,False,False,False,False
PacificVis,2020,Space-Reclaiming Icicle Plots,10.1109/PacificVis48177.2020.4908,,###,###,###,"This paper describes the space-reclaiming icicle plots, hierarchy visualizations based on the visual metaphor of icicles. As a novelty, our approach tries to reclaim empty space in all hierarchy levels. This reclaiming results in an improved visibility of the hierarchy elements especially those in deeper levels. We implemented an algorithm that is capable of producing more space-reclaiming icicle plot variants. Several visual parameters can be tweaked to change the visual appearance and readability of the plots: among others, a space-reclaiming parameter, an empty space shrinking parameter, and a gap size. To illustrate the usefulness of the novel visualization technique we applied it, among others, to an NCBI taxonomy dataset consisting of more than 300,000 elements and with maximum depth 42. Moreover, we explore the parameter and design space by applying several values for the visual parameters. We also conducted a controlled user study with 17 participants and received qualitative feedback from 112 students from a visualization course.",,"van de Wetering, Huub;Klaassen, Nico;Burch, Michael","van de Wetering, H (Corresponding Author), Tech Univ Eindhoven, Eindhoven, Netherlands. van de Wetering, Huub; Klaassen, Nico; Burch, Michael, Tech Univ Eindhoven, Eindhoven, Netherlands.",,"Human-centered computing, Visualization, Visualization techniques-, Human-centered computing, Visualization, Visualization design and evaluation methods",###,###,###,###,###,0,['Netherlands'],False,False,False,False,False,False
PacificVis,2020,PansyTree: Merging Multiple Hierarchies,10.1109/PacificVis48177.2020.1007,,###,###,###,"Hierarchical structures are very common in the real world for recording all kinds of relational data generated in our daily life and business procedures. A very popular visualization method for displaying such data structures is called ``Tree{''}. So far, there are a variety of Tree visualization methods that have been proposed and most of them can only visualize one hierarchical dataset at a time. Hence, it raises the difficulty of comparison between two or more hierarchical datasets. In this paper, we proposed Pansy Tree which used a tree metaphor to visualize merged hierarchies. We design a unique icon named pansy to represent each merged node in the structure. Each Pansy is encoded by three colors mapping data items from three different datasets in the same hierarchical position (or tree node). The petals and sepal on Pansy are designed for showing each attribute's values and hierarchical information. We also redefine the links in force layout encoded by width and animation to better convey hierarchical information. We further apply Pansy Tree into CNCEE datasets and demonstrate two use cases to verify its effectiveness. The main contribution of this work is to merge three datasets into one tree that makes it much easier to explore and compare the structures, data items and data attributes with visual tools.",,"Dong, Yu;Fauth, Alex;Huang, Maolin;Chen, Yi;Liang, Jie","Dong, Y (Corresponding Author), Univ Technol Sydney, Sydney, NSW, Australia. Dong, Yu; Fauth, Alex; Huang, Maolin; Liang, Jie, Univ Technol Sydney, Sydney, NSW, Australia. Chen, Yi, Beijing Technol \& Business Univ, Beijing, Peoples R China.",,"Tree visualization, merging hierarchies, comparison, nature metaphor",###,###,###,###,###,0,"['Australia', 'Peoples R China']",False,False,False,True,False,False
PacificVis,2020,Efficient Morphing of Shape-preserving Star Coordinates,10.1109/PacificVis48177.2020.8199,,###,###,###,"Data tours follow an exploratory multi-dimensional data visualization concept that provides animations of projections of the multidimensional data to a 2D visual space. To create an animation, a sequence of key projections is provided and morphings between each pair of consecutive key projections are computed, which then can be stitched together to form the data tour. The morphings should be smooth so that a user can easily follow the transformations, and their computations shall be fast to allow for their integration into an interactive visual exploration process. Moreover, if the key projections are chosen to satisfy additional conditions, it is desirable that these conditions are maintained during morphing. Shape preservation is such a desirable condition, as it avoids shape distortions that may otherwise be caused by a projection. We develop a novel efficient morphing algorithms for computing shape-preserving data tours, i.e., data tours constructed for a sequence of shape-preserving linear projections. We propose a stepping strategy for the morphing to avoid discontinuities in the evolution of the projections, where we represent the linear projections using a star-coordinates system. Our algorithms are less computationally involved, produce smoother morphings, and require less user-defined parameter settings than existing state-of-the-art approaches.",,"Molchanov, Vladimir;Hamid, Sagad;Linsen, Lars","Molchanov, V (Corresponding Author), Westfalische Wilhelms Univ Munster, Munster, Germany. Molchanov, Vladimir; Hamid, Sagad; Linsen, Lars, Westfalische Wilhelms Univ Munster, Munster, Germany.",,"Human-centered computing, Visualization, Visualization techniques",###,###,###,###,###,0,['Germany'],False,False,False,False,False,False
PacificVis,2020,Leveraging Peer Feedback to Improve Visualization Education,10.1109/PacificVis48177.2020.1261,,###,###,###,"Peer review is a widely utilized pedagogical feedback mechanism for engaging students, which has been shown to improve educational outcomes. However, we find limited discussion and empirical measurement of peer review in visualization coursework. In addition to engagement, peer review provides direct and diverse feedback and reinforces recently-learned course concepts through critical evaluation of others' work. In this paper, we discuss the construction and application of peer review in a computer science visualization course, including: projects that reuse code and visualizations in a feedback-guided, continual improvement process and a peer review rubric to reinforce key course concepts. To measure the effectiveness of the approach, we evaluate student projects, peer review text, and a post-course questionnaire from 3 semesters of mixed undergraduate and graduate courses. The results indicate that course concepts are reinforced with peer review-82\% reported learning more because of peer review, and 75\% of students recommended continuing it. Finally, we provide a road-map for adapting peer review to other visualization courses to produce more highly engaged students.",,"Beasley, Zachariah;Friedman, Alon;Piegl, Les;Rosen, Paul","Beasley, Z (Corresponding Author), Univ S Florida, Tampa, FL 33620 USA. Beasley, Zachariah; Friedman, Alon; Piegl, Les; Rosen, Paul, Univ S Florida, Tampa, FL 33620 USA.",,"Human-centered computing-, Visualization theory, concepts and paradigms, Human-centered computing, Visualization, Visualization design and evaluation methods",###,###,###,###,###,0,['FL 33620 USA'],False,False,False,False,False,False
PacificVis,2020,"Representing Multivariate Data by Optimal Colors to Uncover Events of
Interest in Time Series Data",10.1109/PacificVis48177.2020.9915,,###,###,###,"In this paper, we present a visualization system for users to study multivariate time series data. They first identify trends or anomalies from a global view and then examine details in a local view. Specifically, we train a neural network to project high-dimensional data to a two dimensional (2D) planar space while retaining global data distances. By aligning the 2D points with a predefined color map, high-dimensional data can be represented by colors. Because perceptual color differentiation may fail to reflect data distance, we optimize perceptual color differentiation on each map region by deformation. The region with large perceptual color differentiation will expand, whereas the region with small differentiation will shrink. Since colors do not occupy any space in visualization, we convey the overview of multivariate time series data by a calendar view. Cells in the view are color-coded to represent multivariate data at different time spans. Users can observe color changes over time to identify events of interest. Afterward, they study details of an event by examining parallel coordinate plots. Cells in the calendar view and the parallel coordinate plots are dynamically linked for users to obtain insights that are barely noticeable in large datasets. The experiment results, comparisons, conducted case studies, and the user study indicate that our visualization system is feasible and effective.",,"Chen, Ding-Bang;Lei, Chien-Hsun;Lien, Yun-Hsuan;Lin, Yu-Hsuan;Wang, Yu-Shuen;Ma, Kwan-Liu","Chen, DB (Corresponding Author), Natl Chiao Tung Univ, Hsinchu, Taiwan. Chen, Ding-Bang; Lei, Chien-Hsun; Lien, Yun-Hsuan; Lin, Yu-Hsuan; Wang, Yu-Shuen, Natl Chiao Tung Univ, Hsinchu, Taiwan. Ma, Kwan-Liu, Univ Calif Davis, Davis, CA 95616 USA.",,#,###,###,###,###,###,0,"['Taiwan', 'CA 95616 USA']",False,False,False,False,False,False
PacificVis,2020,Immersive WYSIWYG (What You See is What You Get) Volume Visualization,10.1109/PacificVis48177.2020.1001,,###,###,###,"Extended to immersive environment, volume visualization has the analytical superiority in spatial immersion, user engagement, multidimensional awareness and other aspects. But in a highly immersive virtual environment, traditional single-channel precise interactive methods cannot be applied directly to the immersive environment. Inspired by how users typically interact with everyday objects, a novel non-contact gesture interaction method base on What You See is What You Get( WYSIWYG) for volume rendering results is proposed in this paper. Just likes grab interaction in real scene, a full set of tools have been developed to enable direct volume rendering manipulation of color, saturation, contrast, brightness, and other optical properties by gestural motions in our method. Simultaneously, in order to improve the interactive experience in immersive environment, the evaluation model of motion comfort is introduced to design the interactive hand gestures, the cursor model is defined to estimating the gesture state combined with context gestural motions. Finally, the test platform is established with Oculus Rift + Leap Motion to verify the functionality and effectiveness of our method in improving the visual cognitive ability for volume visualization.",,"Wang, Song;Zhu, Dong;Yu, Hao;Wu, Yadong","Wang, S (Corresponding Author), Southwest Univ Sci \& Technol, Sch Comp Sci \& Technol, Mianyang, Sichuan, Peoples R China. Wang, Song; Zhu, Dong; Yu, Hao, Southwest Univ Sci \& Technol, Sch Comp Sci \& Technol, Mianyang, Sichuan, Peoples R China. Wu, Yadong, Sichuan Univ Sci \& Engn, Sch Comp, Zigong, Peoples R China.",,"WYSIWYG, immersive volume visualization, non-contact gesture interaction, Oculus Rift plus Leap Motion",###,###,###,###,###,0,['Peoples R China'],True,False,False,True,False,False
PacificVis,2020,"Distribution-based Particle Data Reduction for In-situ Analysis and
Visualization of Large-scale N-body Cosmological Simulations",10.1109/PacificVis48177.2020.1186,,###,###,###,"Cosmological N-body simulation is an important tool for scientists to study the evolution of the universe. With the increase of computing power, billions of particles of high space-time fidelity can be simulated by supercomputers. However, limited computer storage can only hold a small subset of the simulation output for analysis, which makes the understanding of the underlying cosmological phenomena difficult. To alleviate the problem, we design an in-situ data reduction method for large-scale unstructured particle data. During the data generation phase, we use a combined k-dimensional partitioning and Gaussian mixture model approach to reduce the data by utilizing probability distributions. We offer a model evaluation criterion to examine the quality of the probabilistic distribution models, which allows us to identify and improve low-quality models. After the in-situ processing, the particle data size is greatly reduced, which satisfies the requirements from the domain experts. By comparing the astronomical attributes and visualizations of the reconstructed data with the raw data, we demonstrate the effectiveness of our in-situ particle data reduction technique.",,"Li, Guan;Xu, Jiayi;Zhang, Tianchi;Shan, Guihua;Shen, Han-Wei;Wang, Ko-Chih;Liao, Shihong;Lu, Zhonghua","Shan, GH (Corresponding Author), Chinese Acad Sci, Comp Network Informat Ctr, Beijing, Peoples R China. Li, Guan; Shan, Guihua; Lu, Zhonghua, Chinese Acad Sci, Comp Network Informat Ctr, Beijing, Peoples R China. Li, Guan; Zhang, Tianchi, Univ Chinese Acad Sci, Beijing, Peoples R China. Xu, Jiayi; Shen, Han-Wei, Ohio State Univ, Columbus, OH 43210 USA. Zhang, Tianchi; Liao, Shihong, Chinese Acad Sci, Natl Astron Observ, Beijing, Peoples R China. Wang, Ko-Chih, Natl Taiwan Normal Univ, Taipei, Taiwan.",,"Human-centered computing, Visualization, Visualization application domains, Scientific visualization",###,###,###,###,###,0,"['OH 43210 USA', 'Taiwan', 'Peoples R China']",False,False,False,True,False,False
PacificVis,2020,"Towards Rigorously Designed Preference Visualizations for Group Decision
Making",10.1109/PacificVis48177.2020.5111,,###,###,###,"Group decision making is when two or more individuals must collectively choose among a competing set of alternatives based on their individual preferences. In these situations, it can be helpful for decision makers to model and visually compare their preferences in order to better understand each others' points of view. Although a number of tools for preference modelling and inspection exist, none are based on detailed data and task models that capture the demands of group decision making in particular. This paper is a first step in addressing this gap. By going through the four stages of the nested model of visualization design, we have developed and tested a prototype to support group decision making when decision makers express their preferences directly on the alternatives.",,"Hindalong, Emily;Johnson, Jordon;Carenini, Giuseppe;Munzner, Tamara","Carenini, G (Corresponding Author), Univ British Columbia, Vancouver, BC, Canada. Hindalong, Emily, Dialpad Inc, San Francisco, CA USA. Johnson, Jordon; Carenini, Giuseppe; Munzner, Tamara, Univ British Columbia, Vancouver, BC, Canada.",,"Group Decision Making, Preference Models, Preference Inspection, Multiform Visualizations, Nested Model, Task Abstractions, Idiom Evaluation, User Studies",###,###,###,###,###,0,"['CA USA', 'Canada']",False,False,False,False,False,False
PacificVis,2020,"AutoCaption: An Approach to Generate Natural Language Description from
Visualization Automatically",10.1109/PacificVis48177.2020.1043,,###,###,###,"In this paper, we propose a novel approach to generate captions for visualization charts automatically. In the proposed method, visual marks and visual channels, together with the associated text information in the original charts, are first extracted and identified with a multilayer perceptron classifier. Meanwhile, data information can also be retrieved by parsing visual marks with extracted mapping relationships. Then a 1-D convolutional residual network is employed to analyze the relationship between visual elements, and recognize significant features of the visualization charts, with both data and visual information as input. In the final step, the full description of the visual charts can be generated through a template-based approach. The generated captions can effectively cover the main visual features of the visual charts and support major feature types in commons charts. We further demonstrate the effectiveness of our approach through several cases.",,"Liu, Can;Xie, Liwenhan;Han, Yun;Wei, Datong;Yuan, Xiaoru","Yuan, XR (Corresponding Author), Peking Univ, Minist Educ, Key Lab Machine Percept, Beijing, Peoples R China. Yuan, XR (Corresponding Author), Peking Univ, Sch EECS, Beijing, Peoples R China. Yuan, XR (Corresponding Author), Peking Univ, Natl Engn Lab Big Data Anal \& Applicat, Beijing, Peoples R China. Liu, Can; Xie, Liwenhan; Han, Yun; Wei, Datong; Yuan, Xiaoru, Peking Univ, Minist Educ, Key Lab Machine Percept, Beijing, Peoples R China. Liu, Can; Xie, Liwenhan; Han, Yun; Wei, Datong; Yuan, Xiaoru, Peking Univ, Sch EECS, Beijing, Peoples R China. Yuan, Xiaoru, Peking Univ, Natl Engn Lab Big Data Anal \& Applicat, Beijing, Peoples R China.",,#,###,###,###,###,###,0,['Peoples R China'],True,False,False,True,False,False
PacificVis,2020,Dynamic Graph Map Animation,10.1109/PacificVis48177.2020.1042,,###,###,###,"Recent methods for visualizing graphs have used a map metaphor: vertices are represented as regions in the plane, and proximity between regions represents edges between vertices. In many real world applications, the data changes over time, resulting in a dynamic map. This paper introduces new methods for representing dynamic graphs with map animation. More specifically, we present three different animation methods: MDSV (Multidimensional scaling - Voronoi), TV (Tutte - Voronoi) and TD (Tutte - dual). These methods support operations such as addition and deletion of vertices and edges. Each of our methods uses a kind of matrix interpolation.",,"Hong, Seok-Hee;Eades, Peter;Torkel, Marnijati;Huang, Weidong;Cifuentes, Cristina","Hong, SH (Corresponding Author), Univ Sydney, Sydney, NSW, Australia. Hong, Seok-Hee; Eades, Peter; Torkel, Marnijati, Univ Sydney, Sydney, NSW, Australia. Huang, Weidong, Univ Technol Sydney, Sydney, NSW, Australia. Cifuentes, Cristina, Oracle Labs Australia, Brisbane, Qld, Australia.",,"Human-centered computing, Visualization, Visualization techniques, Graph drawing, Human-centered computing, Visualization, Visualization design and evaluation methods",###,###,###,###,###,0,['Australia'],False,False,False,False,False,False
PacificVis,2020,Uncertainty Visualisation: An Interactive Visual Survey,10.1109/PacificVis48177.2020.1014,,###,###,###,"There exists a gulf between the rhetoric in visualisation research about the significance of uncertainty and the inclusion of representations of uncertainty in visualisations used in practice. The graphical representation of uncertainty information has emerged as a problem of great importance in visualisation research. This contribution presents a survey of 286 uncertainty visualisation research publications. All publications are categorised with regard to publication type, publication venue, application domain, target user, and evaluation type. We present an interactive web-based browser that facilitates easy visual search and exploration of the publications included in the survey. We conclude that uncertainty visualisation is severely limited by the quality and scope of uncertainty data, by the limited confidence in the data, and by the perceptual and cognitive confusion that the graphical representation of the data can generate.",,"Jena, Amit;Engelke, Ulrich;Dwyer, Tim;Rajamanickam, Venkatesh;Paris, Cecile","Jena, A (Corresponding Author), IITB Monash Res Acad, Mumbai, Maharashtra, India. Jena, Amit, IITB Monash Res Acad, Mumbai, Maharashtra, India. Engelke, Ulrich, CSIRO Data61, Perth, WA, Australia. Dwyer, Tim, Monash Univ, Melbourne, Vic, Australia. Rajamanickam, Venkatesh, Indian Inst Technol, Mumbai, Maharashtra, India. Paris, Cecile, CSIRO Data61, Sydney, NSW, Australia.",,"Human-centered computing, Visualization, Uncertainty Visualization, Human-centered computing, Visualization, Visualization application domains",###,###,###,###,###,0,"['India', 'Australia']",False,False,False,False,False,False
